Field=#~Integer~#~50|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Quantity~Integer~Quantity~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~DE-160724.PrjPcb|ReportField=ProjectFullPath~D:\ProjektiOtvoreni\SoftStart\hw\DE-160724\DE-160724.PrjPcb|ReportField=Title~Bill of Materials For Project [DE-160724.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~101|ReportField=ReportTime~12:55:19|ReportField=ReportDate~22. 7. 2024.|ReportField=ReportDateTime~22. 7. 2024. 12:55:19|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~Braće Mulić 81|ReportField=Address2~71000 Sarajevo|ReportField=Address3~Federacija BiH|ReportField=Address4~Bosna i Hercegovina|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~eldar6776@hotmail.com|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~22. 7. 2024.|ReportField=CurrentTime~12:55:15|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\ProjektiOtvoreni\SoftStart\hw\DE-160724\DE-160724.SchDoc|ReportField=DocumentName~DE-160724.SchDoc|ReportField=DocumentNumber~DE-100224|ReportField=DrawnBy~Eldar Dedic|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~22. 7. 2024.|ReportField=Organization~JUBERA d.o.o.|ReportField=ProjectName~DE-160724.PrjPcb|ReportField=Revision~278|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~2|ReportField=Time~|ReportField=Title~Toroid soft start|ReportField=DataSourceFileName~DE-160724.PrjPcb|ReportField=DataSourceFullPath~D:\ProjektiOtvoreni\SoftStart\hw\DE-160724\DE-160724.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
39|10K|Rectangular Thick Film Chip Resistor, 10 Ohm to 1M Ohm Range, 0.1% and 0.5% Tolerance, 0805 Size, 0.1 W, Rectangular Thick Film Chip Resistor, 10 Ohm to 1M Ohm Range, 0.1% and 0.5% Tolerance, 0805 Size, 0.1 W, Metal Film Thermosensitive Chip Resistor, 0.56 Ohm to 10k Ohm Range, 5% Tolerance, 0603 Size, 0.063 W, Metal Film Thermosensitive Chip Resistor, 0.56 Ohm to 10k Ohm Range, 5% Tolerance, 0603 Size, 0.063 W|R23, R26, R31, R35|ERA-0603|ERA6Y, ERA6Y, ERAV, ERAV|4
40|NF|Rectangular Thick Film Chip Resistor, 10 Ohm to 1M Ohm Range, 0.1% and 0.5% Tolerance, 0805 Size, 0.1 W|R24, R27, R28, R29|ERA-0603|ERA6Y|4
41|100K|Metal Film Thermosensitive Chip Resistor, 0.56 Ohm to 10k Ohm Range, 5% Tolerance, 0603 Size, 0.063 W|R25|ERA-0603|ERAV|1
42|4K7|Rectangular Thick Film Chip Resistor, 10 Ohm to 1M Ohm Range, 0.1% and 0.5% Tolerance, 0805 Size, 0.1 W|R30, R34, R38, R40|ERA-0603|ERA6Y|4
43|33K|Metal Film Thermosensitive Chip Resistor, 0.56 Ohm to 10k Ohm Range, 5% Tolerance, 0603 Size, 0.063 W|R37|ERA-0603|ERAV|1
44|3K3|Metal Film Thermosensitive Chip Resistor, 0.56 Ohm to 10k Ohm Range, 5% Tolerance, 0603 Size, 0.063 W|R41|ERA-0603|ERAV|1
45|PC817|4-Pin Phototransistor Optocoupler|U1|DIP-4|PC817|1
46|LM393MX|Low Power Low Offset Voltage Dual Comparator, 8-pin Narrow SOIC|U2|M08A_N|LM393MX|1
47|MAX485|Differential Bus Transceiver|U3|D008_L|SN75176BD|1
48|MOC3052|Zero-Cross Optoisolator Triac Driver|U4|DIP6|MOC3081|1
49|STM32F030F4P6|ARM Cortex-M0 32-bit MCU, 16 KB Flash, 4 KB Internal RAM, 15 I/Os, 20-pin TSSOP, -40 to 85 degC, Tube|U5|STM-TSSOP20_N|STM32F030F4P6|1
50|L78M05CV|Positive Voltage Regulator, 5V, 3-Pin TO-220|U6|TO220|L78M05CV|1
51|REG1117-3.3|800mA and 1A Low Dropout Positive Regulator 2.85V, 3.3V, 5V, and Adjustable|U7|ZZ311|REG1117-3.3|1
